user_id,date,hour,amount,category
2082,2025-01-05,8,1399.13,Food
2082,2025-01-05,10,791.77,Food
2085,2025-01-05,15,363.7,Electronics
2086,2025-01-05,18,1011.66,Electronics
2086,2025-01-05,22,1530.72,Food
2088,2025-01-05,22,1490.57,Entertainment
2089,2025-01-05,14,472.14,Entertainment
2094,2025-01-05,12,1139.56,Fashion
2094,2025-01-05,9,574.93,Food
2097,2025-01-05,18,2018.88,Electronics
2097,2025-01-05,10,1184.06,Electronics
2098,2025-01-05,19,1507.15,Electronics
2098,2025-01-05,23,544.71,Entertainment
2099,2025-01-05,12,698.54,Travel
2100,2025-01-05,20,1000.68,Electronics
2100,2025-01-05,16,1116.53,Electronics
2103,2025-01-05,11,1044.41,Food
2104,2025-01-05,16,693.67,Travel
2106,2025-01-05,19,1625.03,Electronics
2108,2025-01-05,8,1525.4,Electronics
2109,2025-01-05,13,797.82,Fashion
2115,2025-01-05,16,1265.02,Fashion
2115,2025-01-05,11,925.55,Electronics
2116,2025-01-05,9,1047.15,Travel
2118,2025-01-05,19,1113.35,Entertainment
2120,2025-01-05,8,1145.17,Travel
2122,2025-01-05,18,1400.6,Food
2124,2025-01-05,17,1401.05,Fashion
2128,2025-01-05,20,736.91,Fashion
2131,2025-01-05,14,948.43,Travel
2131,2025-01-05,18,795.04,Electronics
2135,2025-01-05,23,1351.3,Entertainment
2135,2025-01-05,22,812.2,Food
2137,2025-01-05,17,439.5,Electronics
2137,2025-01-05,8,1053.37,Fashion
2138,2025-01-05,21,1639.29,Electronics
2138,2025-01-05,16,1145.81,Fashion
2141,2025-01-05,22,632.38,Electronics
2142,2025-01-05,23,228.74,Electronics
2143,2025-01-05,18,1060.44,Food
2143,2025-01-05,8,566.07,Entertainment
2144,2025-01-05,22,224.65,Food
2144,2025-01-05,22,253.4,Food
2145,2025-01-05,22,505.28,Fashion
2147,2025-01-05,12,884.18,Food
2147,2025-01-05,13,798.43,Electronics
2148,2025-01-05,15,453.16,Electronics
2148,2025-01-05,23,644.84,Electronics
2149,2025-01-05,18,112.8,Fashion
2149,2025-01-05,11,1328.59,Travel
2152,2025-01-05,12,1003.86,Food
2153,2025-01-05,22,328.49,Fashion
2153,2025-01-05,22,308.9,Electronics
2155,2025-01-05,10,420.94,Entertainment
2156,2025-01-05,22,429.48,Entertainment
2158,2025-01-05,12,224.51,Entertainment
2158,2025-01-05,16,297.59,Entertainment
2160,2025-01-05,18,1604.77,Electronics
2162,2025-01-05,10,937.33,Entertainment
2163,2025-01-05,9,488.67,Entertainment
2163,2025-01-05,22,650.54,Food
2166,2025-01-05,10,359.12,Fashion
2167,2025-01-05,13,702.32,Entertainment
2167,2025-01-05,20,1073.74,Travel
2170,2025-01-05,19,797.91,Fashion
2175,2025-01-05,22,150.24,Travel
2175,2025-01-05,14,468.56,Fashion
2176,2025-01-05,9,996.22,Travel
2177,2025-01-05,22,2066.34,Entertainment
2177,2025-01-05,10,327.53,Travel
2178,2025-01-05,19,1183.2,Food
2178,2025-01-05,9,1149.75,Entertainment
2179,2025-01-05,10,785.55,Travel
2182,2025-01-05,15,443.65,Entertainment
2182,2025-01-05,19,1395.96,Travel
2185,2025-01-05,21,868.58,Fashion
2188,2025-01-05,8,1274.75,Travel
2190,2025-01-05,19,2199.64,Electronics
2190,2025-01-05,12,1732.89,Entertainment
2191,2025-01-05,11,730.23,Electronics
2191,2025-01-05,13,515.76,Fashion
2192,2025-01-05,17,987.86,Entertainment
2192,2025-01-05,10,725.85,Travel
2193,2025-01-05,11,971.21,Electronics
2194,2025-01-05,8,1082.69,Electronics
2196,2025-01-05,8,839.3,Electronics
2197,2025-01-05,22,841.09,Electronics
2198,2025-01-05,14,476.06,Travel
2199,2025-01-05,23,1075.33,Food
2200,2025-01-05,16,662.84,Electronics
2202,2025-01-05,15,1384.11,Electronics
2204,2025-01-05,21,247.09,Food
2207,2025-01-05,13,806.0,Entertainment
2207,2025-01-05,17,652.96,Electronics
2209,2025-01-05,8,1027.59,Travel
2210,2025-01-05,23,719.78,Food
2210,2025-01-05,9,882.98,Electronics
2211,2025-01-05,21,942.68,Travel
2212,2025-01-05,22,494.32,Entertainment
2212,2025-01-05,18,481.87,Food
2213,2025-01-05,22,526.73,Electronics
2214,2025-01-05,11,299.84,Electronics
2219,2025-01-05,11,1660.95,Travel
2224,2025-01-05,18,1555.25,Food
2225,2025-01-05,22,927.68,Food
2230,2025-01-05,15,991.21,Entertainment
2230,2025-01-05,18,1115.37,Food
2231,2025-01-05,16,574.96,Entertainment
2231,2025-01-05,12,461.35,Travel
2233,2025-01-05,23,203.45,Food
2234,2025-01-05,17,930.96,Food
2236,2025-01-05,23,428.67,Travel
2236,2025-01-05,14,1612.53,Entertainment
2243,2025-01-05,20,1250.03,Entertainment
2243,2025-01-05,18,1048.82,Food
2245,2025-01-05,22,1217.97,Fashion
2247,2025-01-05,13,1412.18,Entertainment
2253,2025-01-05,15,915.45,Entertainment
2255,2025-01-05,23,42.93,Electronics
2255,2025-01-05,14,51.29,Fashion
2256,2025-01-05,11,919.91,Food
2256,2025-01-05,12,1017.01,Food
2262,2025-01-05,17,926.02,Entertainment
2267,2025-01-05,10,489.48,Travel
2268,2025-01-05,8,1389.31,Entertainment
2271,2025-01-05,22,1042.52,Electronics
2271,2025-01-05,11,1082.34,Food
2272,2025-01-05,13,606.49,Fashion
2272,2025-01-05,20,794.85,Entertainment
2273,2025-01-05,9,1981.68,Electronics
2274,2025-01-05,19,270.18,Entertainment
2274,2025-01-05,13,916.98,Electronics
2278,2025-01-05,22,2069.5,Travel
2280,2025-01-05,16,2143.6,Food
2282,2025-01-05,23,700.99,Travel
2282,2025-01-05,22,984.78,Fashion
2283,2025-01-05,11,651.82,Food
2283,2025-01-05,15,763.22,Fashion
2285,2025-01-05,10,850.57,Entertainment
2285,2025-01-05,12,1010.93,Travel
2287,2025-01-05,20,352.27,Entertainment
2288,2025-01-05,12,925.17,Travel
2290,2025-01-05,22,1189.06,Travel
2290,2025-01-05,20,950.77,Entertainment
2291,2025-01-05,19,667.31,Entertainment
2292,2025-01-05,14,1273.01,Electronics
2293,2025-01-05,21,227.92,Travel
2297,2025-01-05,9,1013.06,Travel
2298,2025-01-05,10,881.32,Travel
2298,2025-01-05,19,712.87,Food
2299,2025-01-05,21,1013.57,Food
2300,2025-01-05,17,894.27,Electronics
2301,2025-01-05,20,426.32,Fashion
2302,2025-01-05,19,804.01,Fashion
2304,2025-01-05,14,758.19,Entertainment
2305,2025-01-05,13,1165.72,Food
2305,2025-01-05,12,1146.11,Travel
2306,2025-01-05,16,239.18,Food
2309,2025-01-05,16,970.99,Fashion
2313,2025-01-05,14,2012.26,Electronics
2314,2025-01-05,18,2227.33,Electronics
2315,2025-01-05,18,1500.97,Food
2315,2025-01-05,16,1493.66,Travel
2318,2025-01-05,15,550.34,Entertainment
2320,2025-01-05,8,465.95,Fashion
2320,2025-01-05,16,647.63,Entertainment
2322,2025-01-05,11,714.96,Entertainment
2324,2025-01-05,10,1007.01,Entertainment
2325,2025-01-05,18,1415.79,Travel
2325,2025-01-05,21,1050.61,Entertainment
2330,2025-01-05,22,488.46,Entertainment
2332,2025-01-05,12,391.58,Electronics
2332,2025-01-05,11,331.75,Food
2333,2025-01-05,10,109.34,Fashion
2333,2025-01-05,8,81.5,Food
2334,2025-01-05,20,719.35,Entertainment
2335,2025-01-05,23,419.17,Entertainment
2336,2025-01-05,18,1255.03,Travel
2337,2025-01-05,8,783.69,Fashion
2337,2025-01-05,12,1107.78,Food
2339,2025-01-05,21,607.03,Travel
2339,2025-01-05,17,590.48,Fashion
2340,2025-01-05,19,750.93,Food
2340,2025-01-05,16,767.95,Electronics
2341,2025-01-05,9,688.8,Travel
2342,2025-01-05,22,639.71,Travel
2346,2025-01-05,17,1099.09,Travel
2346,2025-01-05,13,1310.23,Electronics
2347,2025-01-05,13,1141.94,Food
2349,2025-01-05,17,1283.04,Travel
2349,2025-01-05,11,798.84,Entertainment
2350,2025-01-05,11,865.55,Travel
2352,2025-01-05,21,846.08,Electronics
2352,2025-01-05,15,1162.79,Food
2353,2025-01-05,16,944.18,Food
2353,2025-01-05,16,722.13,Travel
2354,2025-01-05,20,952.38,Electronics
2354,2025-01-05,20,1019.39,Electronics
2355,2025-01-05,15,1154.35,Food
2357,2025-01-05,10,937.31,Entertainment
2358,2025-01-05,22,533.79,Fashion
2361,2025-01-05,13,1393.38,Entertainment
2361,2025-01-05,11,1675.74,Entertainment
2362,2025-01-05,8,610.39,Food
2363,2025-01-05,11,961.5,Entertainment
2364,2025-01-05,11,1361.42,Travel
2364,2025-01-05,16,1314.46,Food
2365,2025-01-05,9,802.05,Fashion
2365,2025-01-05,8,690.64,Food
2367,2025-01-05,14,1226.01,Electronics
2367,2025-01-05,19,1165.17,Food
2368,2025-01-05,22,348.94,Electronics
2369,2025-01-05,18,688.27,Fashion
2370,2025-01-05,18,1383.46,Fashion
2371,2025-01-05,20,1775.86,Food
2373,2025-01-05,20,1025.82,Fashion
2373,2025-01-05,15,486.64,Fashion
2376,2025-01-05,21,1232.81,Electronics
2376,2025-01-05,22,504.95,Travel
2381,2025-01-05,19,777.59,Fashion
2382,2025-01-05,22,1168.41,Entertainment
2382,2025-01-05,10,806.46,Food
2383,2025-01-05,11,923.71,Food
2383,2025-01-05,16,815.3,Electronics
2385,2025-01-05,20,924.26,Electronics
2386,2025-01-05,8,1091.77,Fashion
2386,2025-01-05,9,895.72,Electronics
2387,2025-01-05,10,1632.0,Electronics
2387,2025-01-05,21,1732.45,Entertainment
2389,2025-01-05,10,592.72,Food
2389,2025-01-05,15,554.59,Travel
2390,2025-01-05,19,664.19,Travel
2392,2025-01-05,11,774.6,Electronics
2392,2025-01-05,13,653.5,Electronics
2395,2025-01-05,9,509.39,Entertainment
2397,2025-01-05,12,1302.74,Food
2398,2025-01-05,10,1204.1,Electronics
2398,2025-01-05,12,881.82,Food
2399,2025-01-05,23,85.02,Travel
2399,2025-01-05,17,255.83,Food
2401,2025-01-05,16,888.12,Electronics
2401,2025-01-05,23,1033.5,Electronics
2402,2025-01-05,15,949.62,Entertainment
2405,2025-01-05,19,320.34,Food
2405,2025-01-05,15,486.8,Food
2407,2025-01-05,17,1169.77,Entertainment
2407,2025-01-05,14,1231.17,Food
2408,2025-01-05,12,1173.66,Electronics
2411,2025-01-05,19,562.12,Travel
2412,2025-01-05,13,739.47,Entertainment
2413,2025-01-05,16,1028.95,Fashion
2415,2025-01-05,9,625.15,Food
2418,2025-01-05,11,1743.24,Electronics
2418,2025-01-05,9,1815.59,Fashion
2423,2025-01-05,20,638.07,Fashion
2423,2025-01-05,19,1806.43,Food
2424,2025-01-05,18,799.7,Electronics
2425,2025-01-05,22,1309.0,Travel
2426,2025-01-05,8,789.8,Electronics
2428,2025-01-05,18,1530.07,Fashion
2428,2025-01-05,17,1571.21,Electronics
2429,2025-01-05,15,1567.15,Fashion
2429,2025-01-05,21,1152.05,Travel
2432,2025-01-05,18,41.96,Fashion
2435,2025-01-05,8,821.97,Electronics
2435,2025-01-05,22,1235.52,Electronics
2440,2025-01-05,19,684.24,Food
2440,2025-01-05,15,703.51,Fashion
2443,2025-01-05,13,580.4,Travel
2443,2025-01-05,13,380.69,Electronics
2445,2025-01-05,22,1037.9,Entertainment
2445,2025-01-05,12,1760.36,Travel
2447,2025-01-05,22,602.14,Food
2447,2025-01-05,10,661.74,Food
2451,2025-01-05,15,1007.79,Food
2457,2025-01-05,14,927.07,Food
2458,2025-01-05,11,1182.57,Food
2458,2025-01-05,12,1298.4,Electronics
2462,2025-01-05,15,732.46,Food
2462,2025-01-05,14,1489.45,Travel
2463,2025-01-05,12,907.67,Food
2468,2025-01-05,22,576.08,Food
2481,2025-01-05,15,873.09,Electronics
2482,2025-01-05,10,1442.21,Fashion
2482,2025-01-05,8,1445.54,Travel
2484,2025-01-05,15,645.5,Entertainment
2484,2025-01-05,11,716.97,Travel
2485,2025-01-05,15,1124.06,Travel
2487,2025-01-05,22,905.0,Food
2487,2025-01-05,8,694.11,Entertainment
2488,2025-01-05,11,783.28,Entertainment
2488,2025-01-05,16,542.21,Travel
2489,2025-01-05,22,724.2,Fashion
2489,2025-01-05,15,747.7,Electronics
2493,2025-01-05,12,612.64,Food
2493,2025-01-05,8,590.89,Fashion
2494,2025-01-05,15,1823.9,Entertainment
2494,2025-01-05,11,2095.79,Electronics
2495,2025-01-05,22,1103.61,Fashion
2496,2025-01-05,14,841.95,Fashion
2497,2025-01-05,17,1507.4,Food
2497,2025-01-05,22,983.03,Entertainment
2498,2025-01-05,18,815.14,Food
2498,2025-01-05,15,435.22,Food
2499,2025-01-05,8,910.97,Travel
2500,2025-01-05,22,521.91,Fashion
2501,2025-01-05,21,1620.04,Food
2501,2025-01-05,15,1181.3,Entertainment
2502,2025-01-05,21,1147.23,Travel
2503,2025-01-05,18,2167.53,Travel
2505,2025-01-05,16,1312.04,Fashion
2509,2025-01-05,22,569.62,Travel
2509,2025-01-05,17,1827.94,Travel
2510,2025-01-05,9,503.38,Fashion
2510,2025-01-05,21,711.36,Travel
2511,2025-01-05,16,2534.45,Travel
2511,2025-01-05,20,1852.97,Fashion
2512,2025-01-05,10,1140.41,Food
2517,2025-01-05,21,1084.3,Entertainment
2519,2025-01-05,19,818.37,Travel
2520,2025-01-05,20,1234.43,Fashion
2520,2025-01-05,8,1073.77,Food
2523,2025-01-05,15,812.32,Travel
2523,2025-01-05,15,710.26,Entertainment
2524,2025-01-05,17,1122.69,Entertainment
2524,2025-01-05,12,824.55,Food
2526,2025-01-05,21,460.56,Entertainment
2526,2025-01-05,22,460.84,Fashion
2527,2025-01-05,18,1002.62,Electronics
2528,2025-01-05,22,290.32,Travel
2529,2025-01-05,23,913.82,Electronics
2530,2025-01-05,13,1647.84,Food
2531,2025-01-05,22,778.72,Fashion
2532,2025-01-05,11,1173.84,Entertainment
2532,2025-01-05,8,870.82,Entertainment
2533,2025-01-05,9,576.14,Travel
2533,2025-01-05,12,988.77,Electronics
2534,2025-01-05,11,1186.72,Fashion
2535,2025-01-05,22,1444.26,Food
2535,2025-01-05,16,755.81,Entertainment
2536,2025-01-05,19,437.7,Food
2536,2025-01-05,21,932.88,Travel
2537,2025-01-05,19,1476.46,Travel
2537,2025-01-05,20,610.16,Travel
2538,2025-01-05,17,1528.36,Food
2538,2025-01-05,8,631.5,Fashion
2539,2025-01-05,18,1329.15,Electronics
2539,2025-01-05,20,1694.71,Fashion
2540,2025-01-05,9,810.26,Fashion
2540,2025-01-05,20,1025.21,Electronics
2541,2025-01-05,14,840.96,Entertainment
2541,2025-01-05,8,850.98,Food
2542,2025-01-05,9,676.38,Fashion
2543,2025-01-05,23,272.26,Food
2545,2025-01-05,9,539.41,Food
2547,2025-01-05,22,709.18,Food
2548,2025-01-05,8,522.54,Entertainment
2548,2025-01-05,17,826.54,Entertainment
2550,2025-01-05,8,508.56,Travel
2550,2025-01-05,14,1117.17,Entertainment
2551,2025-01-05,15,645.41,Food
2553,2025-01-05,11,515.29,Fashion
2556,2025-01-05,22,461.3,Electronics
2556,2025-01-05,21,401.93,Entertainment
2558,2025-01-05,16,1256.98,Electronics
2563,2025-01-05,10,635.43,Entertainment
2564,2025-01-05,11,553.34,Electronics
2564,2025-01-05,16,858.51,Electronics
2567,2025-01-05,10,1457.67,Electronics
2567,2025-01-05,18,1409.75,Food
2568,2025-01-05,22,127.79,Electronics
2568,2025-01-05,22,263.42,Electronics
2570,2025-01-05,10,602.85,Food
2570,2025-01-05,18,270.23,Food
2571,2025-01-05,13,738.43,Food
2571,2025-01-05,22,516.22,Fashion
2574,2025-01-05,22,463.99,Electronics
2574,2025-01-05,11,553.7,Fashion
2576,2025-01-05,18,821.63,Travel
2577,2025-01-05,19,774.66,Entertainment
2578,2025-01-05,22,811.04,Food
2578,2025-01-05,23,925.82,Travel
2582,2025-01-05,13,1113.56,Food
2582,2025-01-05,15,1208.18,Electronics
2585,2025-01-05,17,1168.21,Fashion
2587,2025-01-05,20,506.32,Electronics
2590,2025-01-05,13,1122.41,Food
2590,2025-01-05,15,1021.37,Food
2592,2025-01-05,17,111.05,Food
2592,2025-01-05,22,48.31,Electronics
2593,2025-01-05,12,346.22,Entertainment
2596,2025-01-05,14,655.86,Travel
2598,2025-01-05,16,889.48,Entertainment
2598,2025-01-05,23,1142.3,Food
2601,2025-01-05,22,681.35,Electronics
2602,2025-01-05,22,1955.3,Travel
2602,2025-01-05,22,1527.06,Fashion
2604,2025-01-05,19,979.47,Entertainment
2604,2025-01-05,18,469.15,Travel
2607,2025-01-05,15,332.34,Fashion
2608,2025-01-05,17,1425.15,Food
2611,2025-01-05,13,531.1,Entertainment
2613,2025-01-05,9,756.86,Entertainment
2613,2025-01-05,16,508.34,Electronics
2617,2025-01-05,22,702.58,Food
2617,2025-01-05,23,995.69,Fashion
2619,2025-01-05,17,1084.71,Electronics
2619,2025-01-05,15,788.63,Fashion
2625,2025-01-05,20,646.09,Entertainment
2625,2025-01-05,22,540.7,Fashion
2626,2025-01-05,9,1531.1,Travel
2626,2025-01-05,12,2196.56,Entertainment
2628,2025-01-05,20,1371.08,Food
2629,2025-01-05,8,748.55,Travel
2629,2025-01-05,10,574.42,Food
2632,2025-01-05,13,735.79,Electronics
2639,2025-01-05,8,777.52,Fashion
2642,2025-01-05,22,226.12,Fashion
2643,2025-01-05,11,430.28,Fashion
2643,2025-01-05,15,895.34,Fashion
2646,2025-01-05,23,851.66,Entertainment
2648,2025-01-05,20,1373.65,Electronics
2649,2025-01-05,16,1237.01,Fashion
2649,2025-01-05,8,2029.25,Electronics
2653,2025-01-05,20,803.34,Travel
2653,2025-01-05,21,1033.08,Fashion
2655,2025-01-05,21,1793.54,Electronics
2659,2025-01-05,22,1139.7,Entertainment
2660,2025-01-05,11,650.68,Travel
2662,2025-01-05,18,855.35,Food
2663,2025-01-05,11,110.93,Entertainment
2665,2025-01-05,12,360.02,Fashion
2665,2025-01-05,18,199.73,Travel
2666,2025-01-05,22,1299.34,Entertainment
2667,2025-01-05,22,844.99,Entertainment
2667,2025-01-05,11,975.0,Electronics
2668,2025-01-05,22,443.11,Fashion
2670,2025-01-05,12,917.05,Food
2676,2025-01-05,19,905.06,Electronics
2677,2025-01-05,16,421.61,Fashion
2678,2025-01-05,9,1494.01,Entertainment
2680,2025-01-05,16,1426.41,Entertainment
2682,2025-01-05,21,1285.09,Entertainment
2685,2025-01-05,22,1113.99,Travel
2685,2025-01-05,9,599.96,Travel
2686,2025-01-05,19,996.62,Electronics
2686,2025-01-05,14,936.43,Food
2688,2025-01-05,12,963.88,Fashion
2688,2025-01-05,17,746.19,Travel
2690,2025-01-05,14,509.74,Fashion
2690,2025-01-05,13,435.86,Entertainment
2691,2025-01-05,12,1672.17,Electronics
2692,2025-01-05,20,527.29,Travel
2694,2025-01-05,10,1223.56,Fashion
2694,2025-01-05,18,739.38,Fashion
2696,2025-01-05,16,769.06,Food
2697,2025-01-05,20,896.86,Entertainment
2697,2025-01-05,20,472.94,Food
2698,2025-01-05,13,1275.5,Travel
2698,2025-01-05,21,913.13,Food
2699,2025-01-05,23,560.97,Travel
2700,2025-01-05,10,946.3,Food
2700,2025-01-05,9,294.3,Entertainment
2701,2025-01-05,13,805.28,Food
2702,2025-01-05,22,738.62,Entertainment
2705,2025-01-05,9,477.33,Travel
2706,2025-01-05,10,863.6,Travel
2706,2025-01-05,9,1421.93,Entertainment
2708,2025-01-05,9,1166.41,Fashion
2709,2025-01-05,11,1129.0,Food
2709,2025-01-05,19,457.07,Electronics
2710,2025-01-05,16,393.21,Entertainment
2710,2025-01-05,21,571.38,Food
2711,2025-01-05,16,865.19,Electronics
2714,2025-01-05,16,908.67,Fashion
2717,2025-01-05,10,758.45,Entertainment
2718,2025-01-05,15,875.91,Food
2718,2025-01-05,22,778.08,Electronics
2720,2025-01-05,20,828.54,Food
2721,2025-01-05,8,1040.71,Electronics
2721,2025-01-05,17,1164.52,Food
2723,2025-01-05,10,109.03,Travel
2727,2025-01-05,10,861.1,Fashion
2731,2025-01-05,19,816.29,Food
2731,2025-01-05,13,656.0,Entertainment
2732,2025-01-05,22,2371.54,Entertainment
2735,2025-01-05,18,855.45,Food
2735,2025-01-05,12,838.71,Fashion
2737,2025-01-05,10,231.39,Entertainment
2739,2025-01-05,22,1106.69,Travel
2740,2025-01-05,22,906.0,Electronics
2740,2025-01-05,11,760.61,Entertainment
2742,2025-01-05,14,1177.58,Fashion
2743,2025-01-05,23,1021.94,Travel
2743,2025-01-05,11,1221.94,Fashion
2745,2025-01-05,16,395.98,Electronics
2746,2025-01-05,10,499.65,Entertainment
2746,2025-01-05,9,1210.62,Electronics
2747,2025-01-05,21,117.24,Entertainment
2747,2025-01-05,21,89.14,Food
2749,2025-01-05,9,598.49,Food
2750,2025-01-05,20,430.45,Food
2751,2025-01-05,18,1906.42,Entertainment
2751,2025-01-05,17,1408.7,Electronics
2754,2025-01-05,19,915.38,Food
2757,2025-01-05,8,1611.33,Fashion
2758,2025-01-05,20,423.52,Electronics
2761,2025-01-05,15,1562.43,Electronics
2761,2025-01-05,15,1318.87,Electronics
2762,2025-01-05,8,845.27,Food
2765,2025-01-05,11,917.5,Entertainment
2769,2025-01-05,11,604.87,Travel
2778,2025-01-05,8,2267.93,Electronics
2780,2025-01-05,18,510.15,Travel
2780,2025-01-05,12,725.89,Food
2781,2025-01-05,22,752.31,Food
2781,2025-01-05,8,888.84,Fashion
2782,2025-01-05,14,691.97,Food
2793,2025-01-05,19,2044.94,Electronics
2794,2025-01-05,18,996.11,Entertainment
2795,2025-01-05,23,235.83,Entertainment
2795,2025-01-05,20,540.56,Fashion
2799,2025-01-05,8,329.62,Food
2802,2025-01-05,9,764.38,Electronics
2803,2025-01-05,11,1148.74,Food
2805,2025-01-05,8,713.55,Entertainment
2806,2025-01-05,11,1070.37,Fashion
2806,2025-01-05,15,667.83,Electronics
2807,2025-01-05,14,1148.04,Electronics
2807,2025-01-05,9,789.97,Fashion
2810,2025-01-05,23,283.5,Entertainment
2810,2025-01-05,17,397.06,Travel
2813,2025-01-05,19,1512.52,Food
2817,2025-01-05,21,875.63,Travel
2819,2025-01-05,8,1243.11,Entertainment
2821,2025-01-05,19,925.25,Electronics
2821,2025-01-05,19,1069.1,Electronics
2823,2025-01-05,13,908.57,Food
2824,2025-01-05,23,969.92,Fashion
2828,2025-01-05,18,939.72,Entertainment
2828,2025-01-05,9,1889.66,Travel
2829,2025-01-05,11,1171.81,Food
2829,2025-01-05,18,917.44,Electronics
2831,2025-01-05,13,589.91,Fashion
2836,2025-01-05,18,692.86,Entertainment
2839,2025-01-05,15,852.6,Fashion
2840,2025-01-05,11,1154.91,Travel
2840,2025-01-05,20,2213.81,Food
2841,2025-01-05,16,110.55,Fashion
2841,2025-01-05,19,757.74,Travel
2847,2025-01-05,10,884.9,Travel
2849,2025-01-05,13,2052.75,Travel
2850,2025-01-05,10,873.87,Fashion
2850,2025-01-05,11,1383.57,Electronics
2851,2025-01-05,18,1266.38,Travel
2852,2025-01-05,15,606.37,Food
2852,2025-01-05,17,868.02,Entertainment
2858,2025-01-05,8,755.39,Entertainment
2858,2025-01-05,10,1269.5,Food
2859,2025-01-05,8,1085.95,Entertainment
2861,2025-01-05,12,721.42,Travel
2866,2025-01-05,9,877.93,Travel
2867,2025-01-05,20,575.44,Fashion
2867,2025-01-05,10,1202.8,Food
2868,2025-01-05,10,806.17,Fashion
2870,2025-01-05,10,963.94,Fashion
2870,2025-01-05,16,932.85,Electronics
2876,2025-01-05,19,685.19,Fashion
2877,2025-01-05,18,1360.74,Entertainment
2886,2025-01-05,18,1072.9,Fashion
2890,2025-01-05,15,748.56,Electronics
2894,2025-01-05,20,1446.5,Fashion
2895,2025-01-05,20,942.67,Food
2899,2025-01-05,17,1182.28,Travel
2899,2025-01-05,19,1620.6,Electronics
2900,2025-01-05,18,671.99,Food
2900,2025-01-05,12,614.48,Fashion
2903,2025-01-05,13,356.99,Fashion
2903,2025-01-05,17,369.19,Electronics
2906,2025-01-05,14,546.07,Electronics
2906,2025-01-05,14,472.69,Fashion
2910,2025-01-05,19,734.89,Fashion
2911,2025-01-05,22,469.32,Travel
2911,2025-01-05,22,448.73,Fashion
2912,2025-01-05,13,837.86,Fashion
2913,2025-01-05,19,1947.91,Fashion
2915,2025-01-05,10,962.42,Electronics
2915,2025-01-05,9,1045.7,Fashion
2916,2025-01-05,22,538.21,Travel
2916,2025-01-05,23,616.61,Entertainment
2918,2025-01-05,16,1238.16,Fashion
2920,2025-01-05,14,789.05,Travel
2921,2025-01-05,18,739.84,Travel
2923,2025-01-05,22,522.25,Fashion
2924,2025-01-05,21,118.07,Fashion
2924,2025-01-05,23,119.65,Travel
2925,2025-01-05,10,1539.17,Fashion
2926,2025-01-05,11,794.98,Electronics
2926,2025-01-05,12,734.07,Fashion
2927,2025-01-05,22,159.09,Entertainment
2927,2025-01-05,9,828.16,Electronics
2929,2025-01-05,11,1607.2,Entertainment
2932,2025-01-05,11,1018.87,Food
2937,2025-01-05,22,1253.6,Fashion
2937,2025-01-05,15,1471.72,Travel
2938,2025-01-05,21,365.35,Food
2939,2025-01-05,20,1117.26,Fashion
2941,2025-01-05,10,448.86,Fashion
2941,2025-01-05,23,865.25,Food
2942,2025-01-05,23,1445.26,Food
2943,2025-01-05,15,457.51,Entertainment
2944,2025-01-05,8,988.76,Electronics
2944,2025-01-05,13,584.64,Food
2945,2025-01-05,21,186.22,Electronics
2945,2025-01-05,23,228.6,Fashion
2947,2025-01-05,8,466.35,Electronics
2948,2025-01-05,22,1082.13,Food
2948,2025-01-05,22,336.44,Entertainment
2949,2025-01-05,22,211.27,Travel
2949,2025-01-05,21,376.96,Electronics
2951,2025-01-05,12,836.54,Travel
2951,2025-01-05,11,1086.06,Fashion
2953,2025-01-05,22,888.43,Electronics
2953,2025-01-05,10,632.37,Entertainment
2954,2025-01-05,19,317.46,Electronics
2955,2025-01-05,10,459.92,Electronics
2957,2025-01-05,16,719.38,Fashion
2957,2025-01-05,16,975.21,Travel
2958,2025-01-05,15,1588.18,Electronics
2958,2025-01-05,10,1549.62,Food
2959,2025-01-05,12,971.8,Entertainment
2960,2025-01-05,18,619.16,Travel
2960,2025-01-05,21,1259.51,Travel
2961,2025-01-05,21,1120.41,Entertainment
2962,2025-01-05,13,1405.11,Food
2965,2025-01-05,15,672.87,Electronics
2965,2025-01-05,14,998.65,Food
2966,2025-01-05,22,704.58,Fashion
2968,2025-01-05,13,752.54,Food
2971,2025-01-05,8,720.93,Food
2973,2025-01-05,8,613.87,Entertainment
2973,2025-01-05,15,679.09,Electronics
2976,2025-01-05,16,959.03,Food
2982,2025-01-05,12,1645.35,Food
2982,2025-01-05,19,953.42,Entertainment
2984,2025-01-05,9,520.05,Fashion
2990,2025-01-05,10,829.32,Food
2991,2025-01-05,8,614.03,Fashion
2992,2025-01-05,17,985.41,Electronics
2995,2025-01-05,13,882.67,Entertainment
2997,2025-01-05,22,5.83,Entertainment
2997,2025-01-05,12,8.47,Food
2998,2025-01-05,10,1326.02,Food
2998,2025-01-05,13,1325.74,Entertainment
2999,2025-01-05,20,564.85,Fashion
3002,2025-01-05,13,1028.24,Travel
3003,2025-01-05,18,636.62,Fashion
3006,2025-01-05,9,762.52,Fashion
3006,2025-01-05,12,707.37,Entertainment
3009,2025-01-05,16,908.58,Electronics
3009,2025-01-05,14,240.99,Travel
3010,2025-01-05,22,511.97,Travel
3010,2025-01-05,21,771.55,Fashion
3011,2025-01-05,23,63.08,Food
3015,2025-01-05,16,1088.59,Fashion
3015,2025-01-05,16,404.02,Entertainment
3017,2025-01-05,10,71.2,Electronics
3018,2025-01-05,17,390.03,Travel
