user_id,date,daily_spend,daily_txn_count,night_txn_count,unique_categories,night_ratio
1181,2025-01-19,2173.34,2,1,2,0.5
1181,2025-01-20,1089.31,1,0,1,0.0
1181,2025-01-23,2197.2,2,0,2,0.0
1181,2025-01-24,1167.48,1,1,1,1.0
1181,2025-01-26,1709.31,2,2,1,1.0
1181,2025-01-28,1174.08,2,0,2,0.0
1181,2025-01-29,1405.51,1,1,1,1.0
1182,2025-01-02,1417.01,1,0,1,0.0
1182,2025-01-04,3618.52,2,0,2,0.0
1182,2025-01-05,4656.09,2,0,2,0.0
1182,2025-01-06,4577.59,2,0,2,0.0
1182,2025-01-07,3782.7299999999996,2,0,2,0.0
1182,2025-01-13,1392.14,1,0,1,0.0
1182,2025-01-14,1539.43,1,0,1,0.0
1182,2025-01-17,3599.79,2,0,2,0.0
1182,2025-01-18,4166.58,2,0,2,0.0
1182,2025-01-19,483.77,1,0,1,0.0
1182,2025-01-20,1323.83,1,0,1,0.0
1182,2025-01-23,4417.04,2,0,2,0.0
1182,2025-01-25,3165.67,2,0,2,0.0
1182,2025-01-27,3635.2200000000003,2,0,2,0.0
1182,2025-01-28,1651.48,1,0,1,0.0
1182,2025-01-30,3215.4300000000003,2,0,2,0.0
1183,2025-01-01,929.1600000000001,2,0,2,0.0
1183,2025-01-03,1057.36,1,0,1,0.0
1183,2025-01-06,1334.99,1,0,1,0.0
1183,2025-01-08,886.14,1,0,1,0.0
1183,2025-01-15,1514.59,1,0,1,0.0
1183,2025-01-16,1500.29,2,0,2,0.0
1183,2025-01-17,1122.42,1,0,1,0.0
1183,2025-01-18,2784.38,2,0,1,0.0
1183,2025-01-22,1592.94,2,0,2,0.0
1183,2025-01-23,2582.05,2,0,2,0.0
1183,2025-01-26,1547.87,1,0,1,0.0
1183,2025-01-29,2046.65,2,0,2,0.0
1184,2025-01-01,901.38,1,0,1,0.0
1184,2025-01-04,1174.94,1,0,1,0.0
1184,2025-01-06,1533.84,2,0,2,0.0
1184,2025-01-08,1725.56,2,0,2,0.0
1184,2025-01-09,1148.11,1,0,1,0.0
1184,2025-01-16,1542.72,2,0,2,0.0
1184,2025-01-18,2342.86,2,0,2,0.0
1184,2025-01-19,965.53,1,0,1,0.0
1184,2025-01-22,644.25,1,0,1,0.0
1184,2025-01-23,1225.57,1,0,1,0.0
1184,2025-01-26,1713.7,2,0,2,0.0
1185,2025-01-01,907.54,1,0,1,0.0
1185,2025-01-05,453.53,1,0,1,0.0
1185,2025-01-07,2049.43,2,0,2,0.0
1185,2025-01-08,2195.3,2,0,2,0.0
1185,2025-01-10,836.73,1,0,1,0.0
1185,2025-01-13,1738.6599999999999,2,0,2,0.0
1185,2025-01-15,2645.15,2,0,2,0.0
1185,2025-01-16,1852.97,2,0,1,0.0
1185,2025-01-18,1598.28,1,0,1,0.0
1185,2025-01-19,1598.72,1,0,1,0.0
1185,2025-01-20,2295.75,2,0,1,0.0
1185,2025-01-21,1634.99,1,0,1,0.0
1185,2025-01-22,1112.66,1,0,1,0.0
1185,2025-01-25,2119.64,2,0,2,0.0
1185,2025-01-26,1066.89,1,0,1,0.0
1185,2025-01-28,2356.0,2,0,2,0.0
1186,2025-01-01,1687.41,1,0,1,0.0
1186,2025-01-02,1967.07,1,0,1,0.0
1186,2025-01-03,1131.88,1,1,1,1.0
1186,2025-01-05,1286.33,1,0,1,0.0
1186,2025-01-10,2917.52,2,0,2,0.0
1186,2025-01-12,4060.39,2,0,2,0.0
1186,2025-01-13,3784.52,2,1,2,0.5
1186,2025-01-14,2607.39,1,0,1,0.0
1186,2025-01-15,4173.57,2,0,2,0.0
1186,2025-01-20,1548.38,1,0,1,0.0
1186,2025-01-21,2465.05,1,0,1,0.0
1186,2025-01-22,1518.33,1,0,1,0.0
1186,2025-01-24,3991.93,2,0,2,0.0
1186,2025-01-27,3750.73,2,0,2,0.0
1186,2025-01-29,2267.77,1,0,1,0.0
1186,2025-01-30,1519.54,1,0,1,0.0
1187,2025-01-03,1553.8400000000001,2,0,2,0.0
1187,2025-01-06,832.33,1,0,1,0.0
1187,2025-01-07,1442.0700000000002,2,0,2,0.0
1187,2025-01-10,1038.6,1,0,1,0.0
1187,2025-01-11,1341.8400000000001,2,0,2,0.0
1187,2025-01-15,1934.1399999999999,2,0,2,0.0
1187,2025-01-16,1612.58,2,0,2,0.0
1187,2025-01-18,1892.1599999999999,2,0,2,0.0
1187,2025-01-21,763.21,2,0,2,0.0
1187,2025-01-22,304.43,1,0,1,0.0
1187,2025-01-23,1576.3600000000001,2,0,2,0.0
1187,2025-01-25,1445.9699999999998,2,0,2,0.0
1187,2025-01-27,1905.65,2,0,2,0.0
1187,2025-01-28,1726.12,2,0,2,0.0
1187,2025-01-30,1203.81,1,0,1,0.0
1188,2025-01-04,1101.24,2,0,2,0.0
1188,2025-01-07,792.61,1,0,1,0.0
1188,2025-01-08,783.24,1,0,1,0.0
1188,2025-01-15,1215.69,2,0,1,0.0
1188,2025-01-16,1039.0700000000002,2,0,2,0.0
1188,2025-01-17,1764.29,2,0,2,0.0
1188,2025-01-19,433.69,1,1,1,1.0
1188,2025-01-22,830.71,1,0,1,0.0
1188,2025-01-24,628.15,1,0,1,0.0
1188,2025-01-26,1087.94,2,0,2,0.0
1188,2025-01-27,1308.3600000000001,2,0,1,0.0
1188,2025-01-28,564.92,1,0,1,0.0
1188,2025-01-29,1219.85,2,0,1,0.0
1189,2025-01-01,2231.3199999999997,2,0,2,0.0
1189,2025-01-02,826.58,1,0,1,0.0
1189,2025-01-03,2523.31,2,0,2,0.0
1189,2025-01-06,762.66,1,0,1,0.0
1189,2025-01-07,2585.51,2,0,2,0.0
1189,2025-01-08,1174.63,1,0,1,0.0
1189,2025-01-14,2479.87,2,0,2,0.0
1189,2025-01-15,969.88,1,0,1,0.0
1189,2025-01-16,2296.92,2,0,2,0.0
1189,2025-01-17,1732.24,2,0,1,0.0
1189,2025-01-19,1759.3,2,0,2,0.0
1189,2025-01-22,1810.9299999999998,2,0,1,0.0
1189,2025-01-23,2644.2799999999997,2,0,1,0.0
1189,2025-01-24,830.53,1,0,1,0.0
1189,2025-01-27,1313.52,2,1,2,0.5
1189,2025-01-30,1547.92,2,0,2,0.0
1190,2025-01-01,381.97,2,1,2,0.5
1190,2025-01-02,300.23,1,0,1,0.0
1190,2025-01-06,242.94,1,0,1,0.0
1190,2025-01-09,159.6,1,1,1,1.0
1190,2025-01-11,670.0799999999999,2,1,2,0.5
1190,2025-01-12,350.94,2,2,2,1.0
1190,2025-01-14,423.39,2,1,2,0.5
1190,2025-01-15,272.78,1,0,1,0.0
1190,2025-01-17,227.44,1,1,1,1.0
1190,2025-01-18,399.38,2,0,1,0.0
1190,2025-01-20,484.01,2,0,2,0.0
1190,2025-01-22,529.98,2,0,2,0.0
1190,2025-01-23,215.77,1,0,1,0.0
1190,2025-01-24,514.47,2,1,2,0.5
1190,2025-01-26,584.6099999999999,2,0,1,0.0
1190,2025-01-28,163.65,1,1,1,1.0
1190,2025-01-29,470.89,2,2,1,1.0
1191,2025-01-01,1383.59,1,0,1,0.0
1191,2025-01-03,1371.22,2,0,1,0.0
1191,2025-01-04,1760.27,2,0,2,0.0
1191,2025-01-05,1221.95,1,0,1,0.0
1191,2025-01-07,753.35,1,0,1,0.0
1191,2025-01-08,2116.59,2,0,2,0.0
1191,2025-01-09,1584.63,2,0,2,0.0
1191,2025-01-12,1133.86,1,0,1,0.0
1191,2025-01-13,1130.35,1,0,1,0.0
1191,2025-01-16,953.7,1,0,1,0.0
1191,2025-01-19,2121.27,2,0,1,0.0
1191,2025-01-23,1463.3899999999999,2,0,1,0.0
1191,2025-01-24,1310.5,2,0,2,0.0
1191,2025-01-25,773.8,1,0,1,0.0
1191,2025-01-27,2574.45,2,0,2,0.0
1191,2025-01-30,2098.1800000000003,2,0,2,0.0
1192,2025-01-02,658.71,1,0,1,0.0
1192,2025-01-06,1608.33,2,0,2,0.0
1192,2025-01-08,142.63,1,0,1,0.0
1192,2025-01-11,1199.48,2,0,1,0.0
1192,2025-01-12,864.68,1,0,1,0.0
1192,2025-01-16,677.06,1,0,1,0.0
1192,2025-01-20,1312.88,2,1,2,0.5
1192,2025-01-23,1014.87,2,0,1,0.0
1192,2025-01-25,1388.14,2,0,2,0.0
1192,2025-01-28,1077.34,2,1,2,0.5
1192,2025-01-29,1900.61,2,0,2,0.0
1193,2025-01-02,821.95,1,0,1,0.0
1193,2025-01-03,1086.98,1,0,1,0.0
1193,2025-01-04,939.98,1,0,1,0.0
1193,2025-01-09,1329.72,1,0,1,0.0
1193,2025-01-10,1336.59,1,0,1,0.0
1193,2025-01-11,2994.66,2,0,2,0.0
1193,2025-01-14,1586.85,2,0,2,0.0
1193,2025-01-15,1504.24,1,0,1,0.0
1193,2025-01-16,2889.25,2,0,2,0.0
1193,2025-01-17,1696.41,2,0,2,0.0
1193,2025-01-20,1087.23,1,1,1,1.0
1193,2025-01-21,891.17,1,0,1,0.0
1193,2025-01-23,2025.81,2,0,2,0.0
1193,2025-01-25,1283.72,1,0,1,0.0
1193,2025-01-26,1204.54,1,1,1,1.0
1193,2025-01-27,1098.15,1,0,1,0.0
1193,2025-01-30,1792.06,1,0,1,0.0
1194,2025-01-01,1366.2,1,0,1,0.0
1194,2025-01-02,862.87,1,0,1,0.0
1194,2025-01-03,1570.37,2,0,1,0.0
1194,2025-01-05,1285.2,2,0,2,0.0
1194,2025-01-06,1242.64,1,0,1,0.0
1194,2025-01-07,489.56,1,0,1,0.0
1194,2025-01-11,2132.3,2,0,2,0.0
1194,2025-01-12,902.94,1,0,1,0.0
1194,2025-01-14,946.93,1,0,1,0.0
1194,2025-01-17,1334.5900000000001,2,1,2,0.5
1194,2025-01-21,1623.02,2,0,2,0.0
1194,2025-01-22,1283.23,1,0,1,0.0
1194,2025-01-28,1406.78,1,0,1,0.0
1194,2025-01-29,2424.8599999999997,2,0,2,0.0
1195,2025-01-01,2306.43,2,1,2,0.5
1195,2025-01-05,1969.25,2,0,2,0.0
1195,2025-01-07,2762.46,2,0,2,0.0
1195,2025-01-09,878.78,1,0,1,0.0
1195,2025-01-11,3194.2,2,0,2,0.0
1195,2025-01-12,2871.16,2,0,2,0.0
1195,2025-01-13,1578.16,1,0,1,0.0
1195,2025-01-16,1675.27,1,0,1,0.0
1195,2025-01-17,1549.92,1,0,1,0.0
1195,2025-01-18,3443.75,2,0,1,0.0
1195,2025-01-20,1377.73,1,0,1,0.0
1195,2025-01-25,1772.34,1,1,1,1.0
1195,2025-01-26,2420.79,2,1,2,0.5
1195,2025-01-27,1304.0,1,0,1,0.0
1195,2025-01-28,2287.0299999999997,2,1,2,0.5
1195,2025-01-29,1938.61,1,0,1,0.0
1195,2025-01-30,729.53,1,1,1,1.0
1196,2025-01-12,490.64,2,1,1,0.5
1196,2025-01-15,376.91,1,0,1,0.0
1196,2025-01-16,272.77,1,1,1,1.0
1196,2025-01-18,120.88,1,1,1,1.0
1196,2025-01-23,462.21999999999997,2,0,2,0.0
1196,2025-01-24,558.86,2,1,2,0.5
1196,2025-01-27,812.64,2,1,1,0.5
1196,2025-01-29,385.53,1,1,1,1.0
1196,2025-01-30,434.87,1,0,1,0.0
1197,2025-01-04,3394.86,2,0,1,0.0
1197,2025-01-05,2775.24,2,0,2,0.0
1197,2025-01-06,3807.23,2,0,2,0.0
1197,2025-01-07,3448.09,2,0,2,0.0
1197,2025-01-13,2111.5,1,0,1,0.0
1197,2025-01-14,3020.15,2,0,2,0.0
1197,2025-01-15,2181.9300000000003,2,0,2,0.0
1197,2025-01-17,2341.67,2,0,2,0.0
1197,2025-01-18,2331.5299999999997,2,0,2,0.0
1197,2025-01-19,3306.95,2,0,2,0.0
1197,2025-01-21,1356.52,1,0,1,0.0
1197,2025-01-23,2720.04,2,0,1,0.0
1197,2025-01-25,3650.81,2,0,1,0.0
1197,2025-01-29,3077.1099999999997,2,0,2,0.0
1197,2025-01-30,1698.27,1,0,1,0.0
1198,2025-01-03,883.72,1,0,1,0.0
1198,2025-01-06,1091.33,1,0,1,0.0
1198,2025-01-07,1932.79,2,0,2,0.0
1198,2025-01-09,1429.23,1,0,1,0.0
1198,2025-01-15,2455.56,2,0,2,0.0
1198,2025-01-18,1490.56,2,0,2,0.0
1198,2025-01-20,1466.8799999999999,2,0,1,0.0
1198,2025-01-22,1673.69,2,0,2,0.0
1198,2025-01-24,2342.7,2,0,2,0.0
1198,2025-01-26,802.41,1,0,1,0.0
1198,2025-01-27,674.56,1,0,1,0.0
1198,2025-01-28,745.23,1,0,1,0.0
1198,2025-01-30,1094.71,2,0,2,0.0
1199,2025-01-01,1814.9299999999998,2,0,2,0.0
1199,2025-01-02,2153.59,2,1,2,0.5
1199,2025-01-08,2296.73,2,0,2,0.0
1199,2025-01-10,350.61,1,0,1,0.0
1199,2025-01-13,1856.45,2,0,2,0.0
1199,2025-01-14,1265.8600000000001,2,0,2,0.0
1199,2025-01-16,443.77,1,0,1,0.0
1199,2025-01-18,689.06,1,0,1,0.0
1199,2025-01-19,1491.59,2,0,1,0.0
1199,2025-01-21,1117.4,1,0,1,0.0
1199,2025-01-22,405.05,1,1,1,1.0
1199,2025-01-24,1809.56,2,0,2,0.0
1199,2025-01-25,945.38,1,0,1,0.0
1199,2025-01-26,803.75,1,0,1,0.0
1199,2025-01-27,1670.52,2,0,2,0.0
1199,2025-01-30,1524.04,2,0,1,0.0
1200,2025-01-03,455.18,2,2,2,1.0
1200,2025-01-04,223.62,1,0,1,0.0
1200,2025-01-06,375.96000000000004,2,0,1,0.0
1200,2025-01-07,183.73,1,1,1,1.0
1200,2025-01-08,135.64,1,1,1,1.0
1200,2025-01-10,460.91999999999996,2,0,2,0.0
1200,2025-01-12,248.88,1,0,1,0.0
1200,2025-01-13,405.36,2,1,1,0.5
1200,2025-01-15,236.62,1,0,1,0.0
1200,2025-01-21,315.62,2,1,1,0.5
1200,2025-01-22,141.36,1,1,1,1.0
1200,2025-01-25,68.05,1,0,1,0.0
1200,2025-01-26,165.05,1,1,1,1.0
1200,2025-01-27,446.73,2,0,2,0.0
1200,2025-01-29,152.52,1,0,1,0.0
1200,2025-01-30,102.92,1,0,1,0.0
1201,2025-01-02,780.45,1,0,1,0.0
1201,2025-01-03,1140.52,2,0,2,0.0
1201,2025-01-04,1509.76,2,0,2,0.0
1201,2025-01-09,312.55,1,0,1,0.0
1201,2025-01-11,1761.27,2,1,2,0.5
1201,2025-01-13,612.83,1,0,1,0.0
1201,2025-01-16,1255.52,2,0,2,0.0
1201,2025-01-17,2158.62,2,0,1,0.0
1201,2025-01-19,1386.77,2,0,2,0.0
1201,2025-01-20,1390.22,2,0,2,0.0
1201,2025-01-26,1409.7,2,0,2,0.0
1201,2025-01-28,1303.5500000000002,2,0,2,0.0
1201,2025-01-29,1176.2,2,0,1,0.0
1201,2025-01-30,741.29,1,0,1,0.0
1202,2025-01-02,596.78,1,1,1,1.0
1202,2025-01-03,469.71,1,0,1,0.0
1202,2025-01-04,721.2,1,0,1,0.0
1202,2025-01-05,1018.01,2,0,1,0.0
1202,2025-01-07,2076.3599999999997,2,0,2,0.0
1202,2025-01-08,1064.29,1,0,1,0.0
1202,2025-01-09,1147.38,2,0,1,0.0
1202,2025-01-10,2005.5,2,0,2,0.0
1202,2025-01-11,1627.21,2,0,2,0.0
1202,2025-01-13,812.46,1,1,1,1.0
1202,2025-01-16,823.58,1,0,1,0.0
1202,2025-01-19,1879.3000000000002,2,1,2,0.5
1202,2025-01-20,2344.3,2,0,2,0.0
1202,2025-01-21,2148.1099999999997,2,1,1,0.5
1202,2025-01-22,1383.25,1,0,1,0.0
1202,2025-01-23,2092.06,2,1,2,0.5
1202,2025-01-24,2143.75,2,0,1,0.0
1202,2025-01-25,1101.66,1,0,1,0.0
1202,2025-01-27,629.73,1,0,1,0.0
1202,2025-01-28,1824.56,2,0,1,0.0
1202,2025-01-29,1760.17,2,0,2,0.0
1202,2025-01-30,1864.44,2,0,2,0.0
1203,2025-01-01,1935.05,2,0,2,0.0
1203,2025-01-03,2387.41,2,0,2,0.0
1203,2025-01-04,1938.94,2,0,2,0.0
1203,2025-01-05,2204.89,2,0,2,0.0
1203,2025-01-09,937.54,2,0,2,0.0
1203,2025-01-12,743.94,1,0,1,0.0
1203,2025-01-13,1703.77,2,1,2,0.5
1203,2025-01-14,1893.57,2,1,2,0.5
1203,2025-01-15,549.49,1,0,1,0.0
1203,2025-01-16,2490.75,2,0,2,0.0
1203,2025-01-17,1039.34,1,0,1,0.0
1203,2025-01-18,974.23,1,0,1,0.0
1203,2025-01-20,1361.99,1,1,1,1.0
1203,2025-01-23,2364.29,2,0,1,0.0
1203,2025-01-24,2731.37,2,0,2,0.0
1203,2025-01-25,977.67,1,0,1,0.0
1203,2025-01-26,1058.22,1,0,1,0.0
1203,2025-01-27,1450.13,1,0,1,0.0
1203,2025-01-30,931.28,1,0,1,0.0
1204,2025-01-02,2901.33,2,0,2,0.0
1204,2025-01-03,1406.43,1,0,1,0.0
1204,2025-01-04,3330.9,1,0,1,0.0
1204,2025-01-05,3060.05,1,0,1,0.0
1204,2025-01-06,3064.31,1,0,1,0.0
1204,2025-01-09,3243.33,2,0,2,0.0
1204,2025-01-11,4491.68,2,0,2,0.0
1204,2025-01-13,1867.04,1,0,1,0.0
1204,2025-01-16,4674.67,2,0,2,0.0
1204,2025-01-17,1791.09,1,0,1,0.0
1204,2025-01-18,3907.3199999999997,2,0,1,0.0
1204,2025-01-19,1504.91,1,0,1,0.0
1204,2025-01-23,460.16,1,0,1,0.0
1204,2025-01-24,4739.27,2,0,1,0.0
1204,2025-01-29,2185.68,1,0,1,0.0
1205,2025-01-01,1127.91,1,0,1,0.0
1205,2025-01-02,901.53,1,1,1,1.0
1205,2025-01-06,720.2,1,0,1,0.0
1205,2025-01-08,1681.69,2,0,2,0.0
1205,2025-01-10,2209.09,2,0,2,0.0
1205,2025-01-12,1644.52,1,0,1,0.0
1205,2025-01-13,2408.46,2,0,1,0.0
1205,2025-01-18,1834.13,2,0,2,0.0
1205,2025-01-19,1153.19,1,0,1,0.0
1205,2025-01-20,1371.47,1,0,1,0.0
1205,2025-01-22,1613.8899999999999,2,0,2,0.0
1205,2025-01-27,1063.56,1,0,1,0.0
1205,2025-01-29,2573.33,2,0,2,0.0
1205,2025-01-30,976.04,1,0,1,0.0
1206,2025-01-03,1605.55,2,0,2,0.0
1206,2025-01-04,381.03,1,0,1,0.0
1206,2025-01-06,555.22,1,0,1,0.0
1206,2025-01-07,1465.8600000000001,2,1,2,0.5
1206,2025-01-08,1751.5300000000002,2,1,1,0.5
1206,2025-01-10,1385.23,2,0,2,0.0
1206,2025-01-14,1134.98,1,0,1,0.0
1206,2025-01-15,522.48,1,0,1,0.0
1206,2025-01-16,463.43,1,0,1,0.0
1206,2025-01-19,1099.16,2,0,2,0.0
1206,2025-01-21,1445.75,2,0,2,0.0
1206,2025-01-22,683.89,1,0,1,0.0
1206,2025-01-23,1859.8000000000002,2,0,1,0.0
1206,2025-01-24,1888.75,2,0,2,0.0
1206,2025-01-25,749.56,1,0,1,0.0
1206,2025-01-26,1418.74,2,0,2,0.0
1206,2025-01-27,1972.43,2,0,2,0.0
1206,2025-01-29,1498.56,2,0,1,0.0
1206,2025-01-30,723.03,1,0,1,0.0
1207,2025-01-01,2660.8500000000004,2,0,2,0.0
1207,2025-01-02,1634.78,1,0,1,0.0
1207,2025-01-03,1513.34,1,0,1,0.0
1207,2025-01-04,589.06,1,0,1,0.0
1207,2025-01-08,784.16,1,0,1,0.0
1207,2025-01-09,940.43,1,0,1,0.0
1207,2025-01-12,791.63,1,0,1,0.0
1207,2025-01-13,657.64,1,0,1,0.0
1207,2025-01-15,1871.9299999999998,2,0,2,0.0
1207,2025-01-16,683.2,1,0,1,0.0
1207,2025-01-17,1437.53,2,0,1,0.0
1207,2025-01-21,968.96,1,0,1,0.0
1207,2025-01-24,630.15,1,0,1,0.0
1207,2025-01-25,783.1999999999999,2,0,2,0.0
1208,2025-01-03,1322.3,1,0,1,0.0
1208,2025-01-04,1412.5,1,0,1,0.0
1208,2025-01-05,1872.16,1,0,1,0.0
1208,2025-01-07,1845.42,1,0,1,0.0
1208,2025-01-09,3825.92,2,0,2,0.0
1208,2025-01-13,3260.17,2,0,2,0.0
1208,2025-01-14,4290.53,2,0,2,0.0
1208,2025-01-16,2576.11,1,0,1,0.0
1208,2025-01-17,2288.61,1,0,1,0.0
1208,2025-01-19,1715.08,1,0,1,0.0
1208,2025-01-22,3388.6000000000004,2,0,1,0.0
1208,2025-01-23,3880.01,2,0,2,0.0
1208,2025-01-24,2257.05,1,0,1,0.0
1208,2025-01-26,3516.13,2,0,2,0.0
1208,2025-01-29,4611.46,2,0,2,0.0
1209,2025-01-01,2268.59,2,0,2,0.0
1209,2025-01-04,1777.6100000000001,2,0,1,0.0
1209,2025-01-05,1700.31,2,0,2,0.0
1209,2025-01-06,2367.8999999999996,2,0,2,0.0
1209,2025-01-07,969.26,2,0,2,0.0
1209,2025-01-08,785.56,1,0,1,0.0
1209,2025-01-09,606.52,1,0,1,0.0
1209,2025-01-13,445.29,1,0,1,0.0
1209,2025-01-24,2068.67,2,0,2,0.0
1209,2025-01-25,1640.99,2,0,2,0.0
1209,2025-01-26,826.88,1,0,1,0.0
1209,2025-01-28,1101.76,2,0,2,0.0
1209,2025-01-29,1510.6100000000001,2,0,2,0.0
1210,2025-01-01,639.6,1,0,1,0.0
1210,2025-01-02,514.51,1,1,1,1.0
1210,2025-01-04,732.05,1,0,1,0.0
1210,2025-01-06,1148.3700000000001,2,0,2,0.0
1210,2025-01-08,1683.86,2,1,1,0.5
1210,2025-01-10,585.4300000000001,2,1,2,0.5
1210,2025-01-11,1056.34,2,1,2,0.5
1210,2025-01-12,797.28,1,0,1,0.0
1210,2025-01-13,501.01,1,0,1,0.0
1210,2025-01-14,415.52,1,0,1,0.0
1210,2025-01-15,1053.07,2,0,2,0.0
1210,2025-01-17,1212.4,2,0,1,0.0
1210,2025-01-19,894.04,1,0,1,0.0
1210,2025-01-20,1248.02,2,1,2,0.5
1210,2025-01-22,628.07,1,0,1,0.0
1210,2025-01-23,1122.42,2,0,2,0.0
1210,2025-01-26,703.05,1,0,1,0.0
1210,2025-01-28,637.96,1,0,1,0.0
1210,2025-01-30,359.07,1,0,1,0.0
1211,2025-01-01,1014.06,2,0,2,0.0
1211,2025-01-10,987.85,1,0,1,0.0
1211,2025-01-12,1494.48,2,1,2,0.5
1211,2025-01-13,1739.8600000000001,2,0,2,0.0
1211,2025-01-15,639.12,1,0,1,0.0
1211,2025-01-16,1456.94,2,0,1,0.0
1211,2025-01-17,1202.85,2,0,2,0.0
1211,2025-01-19,366.09,1,0,1,0.0
1211,2025-01-20,1330.18,2,0,2,0.0
1211,2025-01-25,1615.95,2,0,2,0.0
1211,2025-01-27,751.08,1,0,1,0.0
1211,2025-01-29,1702.5700000000002,2,0,2,0.0
1212,2025-01-01,2168.45,2,0,2,0.0
1212,2025-01-02,1608.9099999999999,2,0,2,0.0
1212,2025-01-04,1731.08,2,0,2,0.0
1212,2025-01-07,1315.14,1,0,1,0.0
1212,2025-01-08,1920.9,2,0,2,0.0
1212,2025-01-09,1240.93,2,0,2,0.0
1212,2025-01-10,1520.32,2,0,2,0.0
1212,2025-01-13,785.78,1,0,1,0.0
1212,2025-01-14,927.87,1,0,1,0.0
1212,2025-01-17,1712.37,2,0,2,0.0
1212,2025-01-19,1187.35,2,0,2,0.0
1212,2025-01-20,1330.36,1,0,1,0.0
1212,2025-01-21,1209.3600000000001,2,0,2,0.0
1212,2025-01-25,949.63,1,0,1,0.0
1212,2025-01-26,1355.53,2,0,2,0.0
1212,2025-01-27,670.87,1,0,1,0.0
1212,2025-01-28,487.36,1,0,1,0.0
1213,2025-01-04,2032.9299999999998,2,0,2,0.0
1213,2025-01-07,2569.0,2,0,2,0.0
1213,2025-01-10,1330.27,2,1,2,0.5
1213,2025-01-12,2038.44,2,0,2,0.0
1213,2025-01-13,1632.06,2,0,2,0.0
1213,2025-01-14,1526.6100000000001,2,0,1,0.0
1213,2025-01-15,885.23,1,0,1,0.0
1213,2025-01-18,1585.83,2,0,2,0.0
1213,2025-01-20,572.35,1,0,1,0.0
1213,2025-01-21,1674.98,1,0,1,0.0
1213,2025-01-22,979.53,1,1,1,1.0
1213,2025-01-24,1118.88,1,0,1,0.0
1213,2025-01-27,1373.14,2,0,2,0.0
1213,2025-01-29,2692.79,2,1,2,0.5
1213,2025-01-30,677.28,1,0,1,0.0
1214,2025-01-02,1734.6,2,0,2,0.0
1214,2025-01-04,1105.54,1,0,1,0.0
1214,2025-01-05,2342.44,2,0,1,0.0
1214,2025-01-08,966.86,1,0,1,0.0
1214,2025-01-11,2260.92,2,0,2,0.0
1214,2025-01-12,1127.33,1,0,1,0.0
1214,2025-01-13,1373.06,2,0,2,0.0
1214,2025-01-15,1593.03,1,0,1,0.0
1214,2025-01-16,2293.7,2,0,2,0.0
1214,2025-01-21,1317.26,1,0,1,0.0
1214,2025-01-25,494.67,1,0,1,0.0
1214,2025-01-28,1814.42,2,0,1,0.0
1215,2025-01-01,1392.15,2,0,2,0.0
1215,2025-01-03,1573.26,2,2,1,1.0
1215,2025-01-04,320.48,1,0,1,0.0
1215,2025-01-05,921.62,1,1,1,1.0
1215,2025-01-07,1083.27,1,0,1,0.0
1215,2025-01-10,1424.35,2,1,2,0.5
1215,2025-01-11,929.24,1,0,1,0.0
1215,2025-01-12,1011.65,1,1,1,1.0
1215,2025-01-14,1594.06,2,0,2,0.0
1215,2025-01-15,1687.01,2,1,2,0.5
1215,2025-01-17,1537.75,2,1,2,0.5
1215,2025-01-20,663.27,1,1,1,1.0
1215,2025-01-21,1457.79,2,1,2,0.5
1215,2025-01-23,661.82,1,1,1,1.0
1215,2025-01-24,1067.35,1,1,1,1.0
1215,2025-01-26,1801.66,2,1,1,0.5
1215,2025-01-28,875.54,1,1,1,1.0
1216,2025-01-01,1707.43,2,0,2,0.0
1216,2025-01-03,1272.95,2,0,2,0.0
1216,2025-01-05,503.4,1,0,1,0.0
1216,2025-01-06,575.83,1,0,1,0.0
1216,2025-01-07,1359.0800000000002,2,0,2,0.0
1216,2025-01-14,721.75,1,0,1,0.0
1216,2025-01-17,1513.35,2,1,2,0.5
1216,2025-01-21,2033.0,2,0,2,0.0
1216,2025-01-24,1164.35,2,0,2,0.0
1216,2025-01-27,1173.08,2,0,2,0.0
1216,2025-01-28,997.47,1,0,1,0.0
1216,2025-01-29,1807.8600000000001,2,0,1,0.0
1216,2025-01-30,1713.69,2,0,2,0.0
1217,2025-01-02,370.45,1,0,1,0.0
1217,2025-01-04,647.43,1,0,1,0.0
1217,2025-01-10,1097.36,1,1,1,1.0
1217,2025-01-13,1713.66,2,0,2,0.0
1217,2025-01-17,2135.08,2,0,1,0.0
1217,2025-01-18,1067.28,2,0,2,0.0
1217,2025-01-20,614.37,1,1,1,1.0
1217,2025-01-23,995.33,1,0,1,0.0
1218,2025-01-01,1318.66,1,0,1,0.0
1218,2025-01-02,1035.26,1,0,1,0.0
1218,2025-01-03,3174.24,2,0,2,0.0
1218,2025-01-04,1345.55,1,0,1,0.0
1218,2025-01-05,2012.56,1,0,1,0.0
1218,2025-01-06,2449.0299999999997,2,0,2,0.0
1218,2025-01-08,1628.71,1,0,1,0.0
1218,2025-01-09,3122.3199999999997,2,0,2,0.0
1218,2025-01-10,2247.34,2,0,2,0.0
1218,2025-01-14,2362.86,1,0,1,0.0
1218,2025-01-15,1350.63,1,0,1,0.0
1218,2025-01-16,1051.16,1,0,1,0.0
1218,2025-01-17,1522.64,1,0,1,0.0
1218,2025-01-19,788.27,1,1,1,1.0
